username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink,,,
asurabhi,2016-12-29 21:45,0,1,@GappistanRadio @bwoyblunder can we blame Kejriwal for drunkards in his party? they were selected after extreme filtering :),,@GappistanRadio @bwoyblunder,,8.14505041482523E+017,https://twitter.com/asurabhi/status/814505041482522624,,,
sanjaygoyal1910,2016-12-29 21:45,1,1,@manjari__ @BeingGungun kejriwal can go to any extent even beyond all sensible imagination,,@manjari__ @BeingGungun,,8.14505039091798E+017,https://twitter.com/sanjaygoyal1910/status/814505039091798016,,,
Munu49280859,2016-12-29 21:45,0,0,@ArvindKejriwal @capt_amarinder hello mr kejriwal what u think abt yourself?,,@ArvindKejriwal @capt_amarinder,,8.14505020855087E+017,https://twitter.com/Munu49280859/status/814505020855087105,,,
Punjabpress,2016-12-29 21:44,0,0,Don’t give Majithia another chance by voting Congress- Kejriwal https:// goo.gl/fb/3NH2Tz,,,,8.14504943495344E+017,https://twitter.com/Punjabpress/status/814504943495344128,,,
pujaj2008,2016-12-29 21:43,44,42,Every country has personalities like Arvind Kejriwal and RaGa. The only problem with India is that it has original copy,,,,8.14504681720324E+017,https://twitter.com/pujaj2008/status/814504681720324096,,,
hum_bolega,2016-12-29 21:43,1,1,"Remember how #Kejriwal & #Mamata threatened us with 3 day ultimatum that even #aaptards & #TMC goondas laughed at, in private. #आप_की_औकात pic.twitter.com/lYsPA4DWbd",,,#Kejriwal #Mamata #aaptards #TMC #,8.14504529026613E+017,https://twitter.com/hum_bolega/status/814504529026613248,,,
RakeshB71917365,2016-12-29 21:42,1,0,@thekiranbedi @drpankajisready anti-aap anti-arvind kejriwal . We hate aap because aap leaders are biggest evil politicians in India.,,@thekiranbedi @drpankajisready,,8.1450449663404E+017,https://twitter.com/RakeshB71917365/status/814504496634040320,,,
jashhshah12,2016-12-29 21:41,0,0,"Fat gayi Gand, toot Gaye daat Jab Modi ne dikha deii Kejriwal Ko uski aur uski party #आप_की_औकात",,,#,8.14504170392789E+017,https://twitter.com/jashhshah12/status/814504170392788992,,,
devilalways,2016-12-29 21:39,0,0,"@ndtv @Pawankhera @LRC_NDTV it's not about India's anger, it's about three people, Rahul Gandhi, Mamta Banerjee and Kejriwal",,@ndtv @Pawankhera @LRC_NDTV,,8.14503664383623E+017,https://twitter.com/devilalways/status/814503664383623173,,,
MOHDMOHSINMONT1,2016-12-29 21:39,0,0,@ArvindKejriwal only kejriwal can do that,,@ArvindKejriwal,,8.14503565053989E+017,https://twitter.com/MOHDMOHSINMONT1/status/814503565053988864,,,
omkumarsoni,2016-12-29 21:38,0,0,Arnab Goswami Praised Modi and Badly Insults Arvind Kejriwal in Full Public http:// fb.me/5o4xnX1hQ,,,,8.14503449983418E+017,https://twitter.com/omkumarsoni/status/814503449983418368,,,
JainMurlee,2016-12-29 21:37,0,0,@drharshvardhan @RealArnabG Jang chahe na rahe par baijal bhi delhi sarkar ke liye ek nai jang hai. Jeet jayenge hum gar kejriwal sang hai.,,@drharshvardhan @RealArnabG,,8.14503035598606E+017,https://twitter.com/JainMurlee/status/814503035598606336,,,
silentsince1947,2016-12-29 21:36,0,0,"@ArvindKejriwal @capt_amarinder Kisi ko bhi Vote dena paar Kejriwal nahin, yeh Rahul Gandhi ka partner hai",,@ArvindKejriwal @capt_amarinder,,8.14502795248288E+017,https://twitter.com/silentsince1947/status/814502795248287744,,,
CASantoshTweets,2016-12-29 21:34,0,0,@ChoradiyaMehul @ArvindKejriwal @aabalbir he also dared mr. Kejriwal to fight against him oh he can't fight against Congress San mile hue h,,@ChoradiyaMehul @ArvindKejriwal @aabalbir,,8.14502386395939E+017,https://twitter.com/CASantoshTweets/status/814502386395938816,,,
sksri_20,2016-12-29 21:34,0,0,"@aajtak Lage raho Sir...PPV, AOK aur Kejriwal kuchh bhi nahi kar payenge..They all are biased. Modiji is on his way..nobody can stop him.",,@aajtak,,8.14502353890116E+017,https://twitter.com/sksri_20/status/814502353890115584,,,
Chandan18461661,2016-12-29 21:33,1,4,@pnpv2 @tyagi_ajay1 kejriwal ko maro lat dikhao sale ko uski aaukat,,@pnpv2 @tyagi_ajay1,,8.14502011307692E+017,https://twitter.com/Chandan18461661/status/814502011307692032,,,
arifbasarwi,2016-12-29 21:32,0,0,@yadavakhilesh Aap ki himmat ko slaam .aap akele chalenge to up ke arvind kejriwal bnege #ak 2,,@yadavakhilesh,#ak,8.14501908974948E+017,https://twitter.com/arifbasarwi/status/814501908974948353,,,
subir_ray1,2016-12-29 21:32,0,0,@ArvindKejriwal good joke Kejriwal ... nice way to console yourself and AAP members,,@ArvindKejriwal,,8.14501789429023E+017,https://twitter.com/subir_ray1/status/814501789429022720,,,
13_07_mritz,2016-12-29 21:31,0,1,Kejriwal ko kahi cough na ho jaye ... Thandi me khuli jeep @ArvindKejriwal @TrollKejri,,@ArvindKejriwal @TrollKejri,,8.14501560843719E+017,https://twitter.com/13_07_mritz/status/814501560843718656,,,
jashhshah12,2016-12-29 21:30,0,0,"@AshfaqueNabi And you're not even the best joker, Even that is Kejriwal . But you come 3rd, RaGa comes 2nd",,@AshfaqueNabi,,8.14501409962021E+017,https://twitter.com/jashhshah12/status/814501409962020864,,,
narendravarma49,2016-12-29 21:30,0,1,AAP in 2016: Arvind Kejriwal goes national as Delhi proves hard to govern http:// ln.is/indianexpress. com/ar/wl9aB … via @IndianExpress,,@IndianExpress,,8.14501281972834E+017,https://twitter.com/narendravarma49/status/814501281972834310,,,
pranayom,2016-12-29 21:30,0,1,I asked Kejriwal nautanki kab band karoge. Kejriwal : pic.twitter.com/BiHqeE205f,,,,8.1450127319398E+017,https://twitter.com/pranayom/status/814501273193979904,,,
SupariTroller,2016-12-29 21:29,1,1,"Modi on 31st Dec Mitron...! Aaj raat 12 baje se ""True"" aur ""?"" Ek saath tweet karna illegal hoga Arvind kejriwal : *Starts crying*",,,,8.14501181917569E+017,https://twitter.com/SupariTroller/status/814501181917569024,,,
watsupasia,2016-12-29 21:29,0,0,Latest: Arvind Kejriwal Vs Amarinder Singh – War On Twitter https:// goo.gl/H6Vixr,,,,8.14501178809717E+017,https://twitter.com/watsupasia/status/814501178809716736,,,
martandwaghmare,2016-12-29 21:28,0,0,"@amitkumar13557 @capt_amarinder , Kejriwal is not national leader......",,@amitkumar13557 @capt_amarinder,,8.14500860822753E+017,https://twitter.com/martandwaghmare/status/814500860822753281,,,
BharatPolls,2016-12-29 21:27,6,1,But sorry to disappoint every single moron Bhakt of Modi that I love my Delhi from extreme bottom of my heart and equally 2 Arvind Kejriwal,,,,8.1450068524494E+017,https://twitter.com/BharatPolls/status/814500685244940288,,,
Parmjeetsbhakna,2016-12-29 21:27,0,0,Lambi Badal Live Arvind Kejriwal Bhagwant Mann Jarnail Singh Reply Bapu badal: http:// youtu.be/VJlEVk70q3c?a via @YouTube,,@YouTube,,8.14500665271665E+017,https://twitter.com/Parmjeetsbhakna/status/814500665271664640,,,
Parmjeetsbhakna,2016-12-29 21:27,0,0,I added a video to a @YouTube playlist http:// youtu.be/VJlEVk70q3c?a Lambi Badal Live Arvind Kejriwal Bhagwant Mann Jarnail Singh Reply Bapu,,@YouTube,,8.14500664286056E+017,https://twitter.com/Parmjeetsbhakna/status/814500664286056448,,,
igot10on10,2016-12-29 21:24,0,0,Kejriwal - hum to saaf raajniti krne aaye hain jii Delhi ka Aam aadmi- #आप_की_औकात dikh gayi,,,#,8.1449989174963E+017,https://twitter.com/igot10on10/status/814499891749629953,,,
ViralLiveCamera,2016-12-29 21:24,0,0,That's why we must say #NamoBestPMOfIndia How #Modi Ji shows #आप_की_औकात to #Kejriwal . #PartyTohBantiHai #SherlockReturns #AltoLetsGoIndia pic.twitter.com/cn9a0KuC0R,,,#NamoBestPMOfIndia #Modi # #Kejriwal #PartyTohBantiHai #SherlockReturns #AltoLetsGoIndia,8.14499839740289E+017,https://twitter.com/ViralLiveCamera/status/814499839740289024,,,
vkvkvicks615,2016-12-29 21:23,1,6,Kuch Kutte Acha Bhokte he... Iska Kejriwal se koi talluk nhi he,,,,8.14499627923862E+017,https://twitter.com/vkvkvicks615/status/814499627923861504,,,
Debdip1981,2016-12-29 21:22,0,0,@pbhushan1 And exactly when you are gonna put a similar report on AAPTARDs promoted by AAP and kejriwal .. Be unbiased . will wait for that,,@pbhushan1,,8.14499366543061E+017,https://twitter.com/Debdip1981/status/814499366543060993,,,
realnewsvideos,2016-12-29 21:22,0,0,#Did #Sheila #Dikshit #Just Take Sides In #Arvind #Kejriwal Vs Centre? http:// wingztv.com/video/sheila-d ikshit-arvind-kejriwal-debate-soon …,,,#Did #Sheila #Dikshit #Just #Arvind #Kejriwal,8.14499226566562E+017,https://twitter.com/realnewsvideos/status/814499226566561792,,,
edbidangi,2016-12-29 21:21,0,0,"@dopamine_surge Husharappa @chiranjeevihr , Kejriwal range-ge odd-even discussions naDitide.",,@dopamine_surge @chiranjeevihr,,8.14499048908472E+017,https://twitter.com/edbidangi/status/814499048908472320,,,
igot10on10,2016-12-29 21:20,0,0,"#आप_की_औकात NAHI H KEJRIWAL JI KI AAP MODI JI KO KUCH KAHE PEHLE 3 BAAR EK STATE KO CHALA K TO DIKHAO FIR BAAT KRNA, BC KRNA TO BHT ASAAN H",,,#,8.14498898307793E+017,https://twitter.com/igot10on10/status/814498898307792897,,,
SaffronWatch,2016-12-29 21:19,7,9,Arvind Kejriwal performs Yamuna Aarti with Varanasi priests even as there's no such ritual mentioned in Hindu texts http://www. tribuneindia.com/mobi/news/nati on/yamuna-aarti-bid-to-clean-river-promote-tourism/164744.html …,,,,8.14498525526381E+017,https://twitter.com/SaffronWatch/status/814498525526380544,,,
AapElectionWarU,2016-12-29 21:19,0,0,I added a video to a @YouTube playlist http:// youtu.be/Y1nIFLcRwCQ?a Latest CM Arvind Kejriwal Aggressive Speech @Punjab Bachaoo Rally,,@YouTube @Punjab,,8.14498482010681E+017,https://twitter.com/AapElectionWarU/status/814498482010681344,,,
iBakchodBilla,2016-12-29 21:17,1,0,#आप_की_औकात 2 kodi ka cm @ArvindKejriwal aur uski jamaat aaj muje andar se feeling aa rahi ki kejriwal aaj naya video msg upload karega !,,@ArvindKejriwal,#,8.14498174370869E+017,https://twitter.com/iBakchodBilla/status/814498174370869250,,,
NiteshM1990,2016-12-29 21:17,0,0,@lalitshokeen tinku bhai...ek video kejriwal ki harkto pe bnana..jaisi wo hrkte krta hai..,,@lalitshokeen,,8.14498019550909E+017,https://twitter.com/NiteshM1990/status/814498019550908416,,,
srivasak11,2016-12-29 21:17,0,0,@ArvindKejriwal @capt_amarinder Kejriwal is a loser who only knows to spit and run.,,@ArvindKejriwal @capt_amarinder,,8.14497966476165E+017,https://twitter.com/srivasak11/status/814497966476165120,,,
devashishdash,2016-12-29 21:17,0,1,#NamoBestPMOfIndia And Kejriwal #BestCM where CM stand for 'Chomu Minister'.,,,#NamoBestPMOfIndia #BestCM,8.144979663923E+017,https://twitter.com/devashishdash/status/814497966392299520,,,
igot10on10,2016-12-29 21:15,0,0,"Modi ji unveiled real faces of MAMTA, KEJRIWAL , LEFT Squeezed Corrupt Enhancement in India's global image a lot more #NamoBestPMOfIndia",,,#NamoBestPMOfIndia,8.14497696413139E+017,https://twitter.com/igot10on10/status/814497696413138944,,,
imran200881,2016-12-29 21:15,0,0,"@DILIPtheCHERIAN @bainjal you may disagree with me but Anna Hazare, Modi and kejriwal had ruined the country, gali, troll, personal attack",,@DILIPtheCHERIAN @bainjal,,8.14497669884178E+017,https://twitter.com/imran200881/status/814497669884178432,,,
RahulRaghav25,2016-12-29 21:15,0,2,@INCIndia Kejriwal samjhe ho ka? We are not like @OfficeOfRG,,@INCIndia @OfficeOfRG,,8.14497645594976E+017,https://twitter.com/RahulRaghav25/status/814497645594976257,,,
Prince_Hind,2016-12-29 21:13,0,0,@AfrinNaaz4 kejriwal ab u-turns k sath sath hit n run me b expert ho gaya hai,,@AfrinNaaz4,,8.14497080374768E+017,https://twitter.com/Prince_Hind/status/814497080374767617,,,
MechanicalBaba,2016-12-29 21:13,0,0,Voting for Congress is like voting for Majithia: Arvind Kejriwal | http:// indianexpress.com/article/india/ voting-for-congress-is-like-voting-for-majithia-arvind-kejriwal-4450788/ … … pic.twitter.com/pwkah6dQqo,,,,8.14497036724621E+017,https://twitter.com/MechanicalBaba/status/814497036724621321,,,
wizsudhir,2016-12-29 21:13,0,0,Voting for Congress is like voting for Majithia: Arvind Kejriwal | http:// indianexpress.com/article/india/ voting-for-congress-is-like-voting-for-majithia-arvind-kejriwal-4450788/ … … pic.twitter.com/yaEph0lrTp,,,,8.1449703529862E+017,https://twitter.com/wizsudhir/status/814497035298619392,,,
ajit_1910,2016-12-29 21:13,0,0,@pbhushan1 @ArvindKejriwal @IndiaToday Swati chaturvedi and kejriwal ?,,@pbhushan1 @ArvindKejriwal @IndiaToday,,8.14497030513029E+017,https://twitter.com/ajit_1910/status/814497030513029120,,,
wizsudhir,2016-12-29 21:13,0,0,Assam court summons Arvind Kejriwal for his defamatory remarks against PM Modi http:// indianexpress.com/article/india/ assam-court-summons-arvind-kejriwal-for-his-defamatory-remarks-against-pm-modi-4450773/ … … pic.twitter.com/bRLuLHKJV8,,,,8.1449702944333E+017,https://twitter.com/wizsudhir/status/814497029443330050,,,
MechanicalBaba,2016-12-29 21:13,0,0,Assam court summons Arvind Kejriwal for his defamatory remarks against PM Modi http:// indianexpress.com/article/india/ assam-court-summons-arvind-kejriwal-for-his-defamatory-remarks-against-pm-modi-4450773/ … … pic.twitter.com/BVeb4RrnC6,,,,8.14497014834557E+017,https://twitter.com/MechanicalBaba/status/814497014834556928,,,
AbidAlibhopal,2016-12-29 21:12,0,0,"Spain’s Madrid implements Kejriwal ’s odd-even scheme, to cut traffic volumes... http:// ln.is/2lHTO by #ArvindKejriwal via @c0nvey",,@c0nvey,#ArvindKejriwal,8.14496902473466E+017,https://twitter.com/AbidAlibhopal/status/814496902473465856,,,
bhavebharti,2016-12-29 21:12,0,0,"@lalitshokeen #asklalit what do you want to say about #kejriwal & #RahulGandhi Nation wants to know, this time",,@lalitshokeen,#asklalit #kejriwal #RahulGandhi,8.1449684599289E+017,https://twitter.com/bhavebharti/status/814496845992890368,,,
truevirathindu,2016-12-29 21:12,1,1,"@komalavalli23 @kanimozhi Except Pappu, mamata & Kejriwal all have changed. pic.twitter.com/XxpHDGmqkr",,@komalavalli23 @kanimozhi,,8.14496759024128E+017,https://twitter.com/truevirathindu/status/814496759024128004,,,
benmoha,2016-12-29 21:11,0,0,Why is Kejriwal afraid of Amrinder Singh?,,,,8.14496687989215E+017,https://twitter.com/benmoha/status/814496687989215233,,,
saaxenanurag,2016-12-29 21:11,0,0,Itna chu to Kejriwal ne bhi Delhi valo Ko nahi banaya jitna aaj AAJ TAK ne humko banaya,,,,8.14496529616486E+017,https://twitter.com/saaxenanurag/status/814496529616486403,,,
Indianit07,2016-12-29 21:11,30,39,That's why we must say #NamoBestPMOfIndia How #Modi Ji says #आप_की_औकात to #Kejriwal . #PartyTohBantiHai Read this ........ pic.twitter.com/4DsnSl4y3h,,,#NamoBestPMOfIndia #Modi # #Kejriwal #PartyTohBantiHai,8.14496448192639E+017,https://twitter.com/Indianit07/status/814496448192638976,,,
iVoteForBest,2016-12-29 21:10,0,0,#ModiMinistry Assam court summons Arvind Kejriwal for his defamatory remarks against PM Modi - The Indian Express http:// ift.tt/2hQHN5W,,,#ModiMinistry,8.14496366932038E+017,https://twitter.com/iVoteForBest/status/814496366932037632,,,
AapElectionWarU,2016-12-29 21:09,0,0,"I added a video to a @YouTube playlist http:// youtu.be/xubshJ6jcd8?a Latest CM Arvind Kejriwal ""Punjab Inquilab Rally Ramdas Market"" Khana",,@YouTube,,8.1449606932113E+017,https://twitter.com/AapElectionWarU/status/814496069321129984,,,
AapElectionWarU,2016-12-29 21:09,0,0,"Arvind Kejriwal Speech ਪੰਜਾਬ ੲਿਨਕਲਾਬ ਰੈਲੀ' ਗੁਰੂ ਅਮਰਦਾਸ ਮਾਰਕਿਟ, ਖੰਨਾ",,,,8.14496068591387E+017,https://twitter.com/AapElectionWarU/status/814496068591386624,,,
newsroompostind,2016-12-29 21:08,0,0,"Punjab polls: Arvind Kejriwal , Amarinder Singh face off on Twitter http://www. newsroompost.com/323400/punjab- polls-arvind-kejriwal-amarinder-singh-face-off-twitter/ … pic.twitter.com/qPvlEYjDFs",,,,8.14495879587623E+017,https://twitter.com/newsroompostind/status/814495879587622912,,,
trivedi86960425,2016-12-29 21:08,0,0,Kal to akki ka tha aaj pc ka ho gaya #2016YearOfPC Kl kejriwal ka Mt kar diyo..,,,#2016YearOfPC,8.14495773136191E+017,https://twitter.com/trivedi86960425/status/814495773136191489,,,
tarunited101,2016-12-29 21:07,0,0,@deeppant2 @yes_aavinay @capt_amarinder Bhed( Kejriwal ) ki hahakar ke badle Sher(Captain) ki ek tahad hai pyare. Ab chup gaya Kejru.,,@deeppant2 @yes_aavinay @capt_amarinder,,8.14495651350184E+017,https://twitter.com/tarunited101/status/814495651350183936,,,
360dime,2016-12-29 21:07,0,0,@pbhushan1 @ArvindKejriwal few days back even I was abused by a aap supporters that doesn't mean kejriwal promoted them...,,@pbhushan1 @ArvindKejriwal,,8.1449562217882E+017,https://twitter.com/360dime/status/814495622178820096,,,
umakantsingh_in,2016-12-29 21:07,1,6,"#आप_की_औकात , young leaders like Kejriwal & Rahul should welcome #DeMonetisation ,instead of creating roadblocks? #NamoBestPMOfIndia",,,# #DeMonetisation #NamoBestPMOfIndia,8.14495468574999E+017,https://twitter.com/umakantsingh_in/status/814495468574998529,,,
mw569256,2016-12-29 21:06,0,0,"Chief Minister Arvind Kejriwal , his Cabinet colleagues are expected to attend the oath-taking ceremonyFormer Home … http:// ln.is/com/POlA7",,,,8.14495364728451E+017,https://twitter.com/mw569256/status/814495364728451072,,,
Chanaykya27,2016-12-29 21:06,0,0,Kejriwal roaming in Punjab and Delhi is suffering. Homeless people is not a vote bank. pic.twitter.com/9VpqlLnpd0,,,,8.14495292829663E+017,https://twitter.com/Chanaykya27/status/814495292829663232,,,
backchod_baali,2016-12-29 21:05,1,1,"#आप_की_औकात Reporter: Sir, abusive bainjal wrote a book on abusive trolls. If you're asked to write a book, what'd u write about? Kejriwal : pic.twitter.com/cSM9xJzH5T",,,#,8.14495163124826E+017,https://twitter.com/backchod_baali/status/814495163124826113,,,
nginc5,2016-12-29 21:05,1,0,#आप_की_औकात Kejriwal not deserve to be Delhi CM,,,#,8.14495131160048E+017,https://twitter.com/nginc5/status/814495131160047616,,,
Chandan_tndn,2016-12-29 21:05,0,0,Kejriwal ki Dhaiyya 31 se chalu hone wali hai... https:// twitter.com/IndianExpress/ status/814493011459457025 …,,,,8.14495074285453E+017,https://twitter.com/Chandan_tndn/status/814495074285453312,,,
nginc5,2016-12-29 21:05,1,0,#आप_की_औकात Kejriwal is utterly manipulative person just tweeting and blaming,,,#,8.14495035857117E+017,https://twitter.com/nginc5/status/814495035857117184,,,
chatukhor,2016-12-29 21:05,0,0,Read the Twitter exchange between Captain and Kejriwal ! Arvind Kejriwal not to contest in Punjab http://www. nationalheraldindia.com/news/2016/12/2 9/arvind-kejriwal-says-he-wont-contest-in-punjab-in-twitter-spat-with-congress-leader-captain-amarinder-singh …,,,,8.14495018962469E+017,https://twitter.com/chatukhor/status/814495018962468864,,,
