username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink,,
LKstates,2016-12-29 23:34,0,0,#RahulGandhi is such an epic failure that even if he ran alone in a race he would came last!,,,#RahulGandhi,8.14532568636764E+017,https://twitter.com/LKstates/status/814532568636764161,,
gotawalanency,2016-12-29 23:32,0,0,"Twitterati goes to town captioning this Rahul Gandhi , Mamata Banerjee photo and it's hilarious!... https://www. newswallet.co/twitterati_goe s_to_town_captioning_this_rahul_gandhi__mamata_banerjee_photo_and_it_s_hilarious_-2016273231228 …",,,,8.14532045246448E+017,https://twitter.com/gotawalanency/status/814532045246447616,,
MediaOffers,2016-12-29 23:32,0,1,#NamoBestPMOfIndia #NaMoToIndiaToday #mallya #vijaymallya #NitaAmbani #SalmanKhan #DeepikaPadukone #RahulGandhi #IN https:// youtu.be/wudrhu0kxsA,,,#NamoBestPMOfIndia #NaMoToIndiaToday #mallya #vijaymallya #NitaAmbani #SalmanKhan #DeepikaPadukone #RahulGandhi #IN,8.14532025218699E+017,https://twitter.com/MediaOffers/status/814532025218699264,,
Sunilku84934210,2016-12-29 23:29,0,0,Jitane kale dhan wale hain unko jyada taqlif hai.... Rahul gandhi ko bhashad dene ka sahur hi nahi chale hain pm banane....,,,,8.14531405694857E+017,https://twitter.com/Sunilku84934210/status/814531405694857216,,
berozgaarhoo,2016-12-29 23:29,0,0,"Search rahul Gandhi on YouTube , thoda motivation mil jayega https:// twitter.com/SocialBitterfl y/status/814515549707194368 …",,,,8.14531321120703E+017,https://twitter.com/berozgaarhoo/status/814531321120702464,,
satpalmaharajIN,2016-12-29 23:28,3,10,Rahul Gandhi Exposes Robert Vadra ! राहुल गाँधी ने खुद अपने जीजाजी रॉबर्ट वाड्रा की पोल खोल दी ! https://www. youtube.com/watch?v=-ev_3C a_IUo …,,,,8.14531151616508E+017,https://twitter.com/satpalmaharajIN/status/814531151616507904,,
rawat_narayan,2016-12-29 23:25,99,90,"#आप_की_औकात Mr. Rahul Gandhi , first u should give refund the congress's scam's money, then demand. #RGDemands सौ चूहे खाकर बिल्ली चली @dna pic.twitter.com/ssphaP6rXD",,@dna,# #RGDemands,8.14530417667621E+017,https://twitter.com/rawat_narayan/status/814530417667620864,,
Hiten_khopoli,2016-12-29 23:23,0,0,I liked a @YouTube video from @newshourindia http:// youtu.be/CatQDTLMRY0?a Difference Between Rahul Gandhi and PM Narendra Modi,,@YouTube @newshourindia,,8.1452966502094E+017,https://twitter.com/Hiten_khopoli/status/814529665020940288,,
MatinSaudagar2,2016-12-29 23:19,0,0,@myvotetoday @PMOIndia Rahul Gandhi to,,@myvotetoday @PMOIndia,,8.14528726906053E+017,https://twitter.com/MatinSaudagar2/status/814528726906052609,,
opvyas11,2016-12-29 23:17,0,0,Rahul Gandhi Jindabad No more Har Har Modi Only Dar Dar Modi Thar Thar Modi pic.twitter.com/rhro4oaUQb,,,,8.14528244359827E+017,https://twitter.com/opvyas11/status/814528244359827456,,
varunmahajan82,2016-12-29 23:15,0,0,#RGDemands that best comedian award for the decade should be given to him- the one and only #RahulGandhi,,,#RGDemands #RahulGandhi,8.1452789554457E+017,https://twitter.com/varunmahajan82/status/814527895544569856,,
akashindianhu,2016-12-29 23:15,0,0,"@KhalidSan91 @ZeeNews Mr RAHUL GANDHI FAKE EVIDENCE LEKE SC GAYE TH SC NE BEJJATI KRKE BHAGAYA H E KH K KI ,YOUR EVIDENCES ARE FAKE. OK",,@KhalidSan91 @ZeeNews,,8.14527675926651E+017,https://twitter.com/akashindianhu/status/814527675926650880,,
Dharamveer_10,2016-12-29 23:14,0,0,"@dkplive sir Congress me jo log he wo desh ke nagrik nahi, kya Rahul Gandhi desh ke nagrik nahi?",,@dkplive,,8.1452752260393E+017,https://twitter.com/Dharamveer_10/status/814527522603929600,,
amiteshdubey,2016-12-29 23:13,1,0,Sh. Rahul Gandhi asked 5 questions on behalf of the people of this country.We demand PM to answer & immediately break his silence. #RGDemands,,,#RGDemands,8.14527200833733E+017,https://twitter.com/amiteshdubey/status/814527200833732608,,
loondar_baba,2016-12-29 23:12,0,0,#SherlockReturns as #arvindkejriwal and #RahulGandhi who always know the dark side of things!,,,#SherlockReturns #arvindkejriwal #RahulGandhi,8.14527028116353E+017,https://twitter.com/loondar_baba/status/814527028116353025,,
thegunjanbarman,2016-12-29 23:11,4,4,Only a person like Rahul Gandhi Ji & party like Congress can think about the backward sections of the society Here are the #RGDemands . pic.twitter.com/Boe3vwkWXS,,,#RGDemands,8.1452671646276E+017,https://twitter.com/thegunjanbarman/status/814526716462759936,,
iamgunjankumar,2016-12-29 23:11,0,0,And Rahul Gandhi will be launched on Internet https:// twitter.com/indiatodayflas h/status/814442101043654656 …,,,,8.14526666559128E+017,https://twitter.com/iamgunjankumar/status/814526666559127557,,
BanikSagarika,2016-12-29 23:10,1,2,@INCIndia Rahul Gandhi Ji JINDABAD,,@INCIndia,,8.14526453869969E+017,https://twitter.com/BanikSagarika/status/814526453869969408,,
Sachinpratik22,2016-12-29 23:08,0,0,@RealArnabG love your episode of Rahul Gandhi best,,@RealArnabG,,8.14526098159665E+017,https://twitter.com/Sachinpratik22/status/814526098159665153,,
RakeshGuptajee,2016-12-29 23:07,0,0,"NO DOUBT, REVELATIONS OF RAHUL GANDHI RESULTS LIKE EARTHQUAKE..... FOR CONGRESS PARTY. https:// twitter.com/IndiaToday/sta tus/814162478502318080 …",,,,8.14525847977632E+017,https://twitter.com/RakeshGuptajee/status/814525847977631744,,
DhrutiMKapadia,2016-12-29 23:02,0,0,@sangeeta_tyagi @ShashiTharoor @OfficeOfRG @salman7khurshid u r anti rahul gandhi or gandhi dont forget nearly 6 decades plus thy did gd wrk,,@sangeeta_tyagi @ShashiTharoor @OfficeOfRG @salman7khurshid,,8.14524609424859E+017,https://twitter.com/DhrutiMKapadia/status/814524609424859136,,
Tinni_Aphrodite,2016-12-29 23:01,23,19,#RGDemands @nsui @INCIndia @OfficeOfRG You're truly the voice of the poor sections of the society.. Thank u Rahul Gandhi :) pic.twitter.com/LvqSyOqs7r,,@nsui @INCIndia @OfficeOfRG,#RGDemands,8.14524188669022E+017,https://twitter.com/Tinni_Aphrodite/status/814524188669022208,,
Kantila54262412,2016-12-29 22:59,0,1,Rahul Gandhi,,,,8.14523723336151E+017,https://twitter.com/Kantila54262412/status/814523723336151040,,
Indian_bronco,2016-12-29 22:58,0,0,Rahul Gandhi funny speech.... Mention Gandhi ji in funny way: http:// youtu.be/bdXBUofiSr4?a via @YouTube,,@YouTube,,8.14523479278158E+017,https://twitter.com/Indian_bronco/status/814523479278157824,,
anirudhwalia,2016-12-29 22:57,0,0,Rahul Gandhi ’s ‘demonetisation bomb’: Ask 6 questions and stop the drama via @firstpost http://www. firstpost.com/politics/rahul -gandhis-demonetisation-bomb-ask-6-questions-and-stop-the-drama-3157300.html …,,@firstpost,,8.14523329524568E+017,https://twitter.com/anirudhwalia/status/814523329524568064,,
vishalmgada,2016-12-29 22:57,0,1,@devjain1 Not only Rahul Gandhi but entire opposition is worried about donations and kickbacks. Everything is broken now.,,@devjain1,,8.145232553735E+017,https://twitter.com/vishalmgada/status/814523255373500416,,
manishj2018,2016-12-29 22:56,0,0,@AsYouNotWish Where Is kejriwal and Rahul gandhi Will they do any March against @MamataOfficial,,@AsYouNotWish @MamataOfficial,,8.14523041698853E+017,https://twitter.com/manishj2018/status/814523041698852864,,
devjain1,2016-12-29 22:55,0,0,@vishalmgada Demonetization has broken back bone of all illegal things. #RahulGandhi upset because govt is action tough on corrupt,,@vishalmgada,#RahulGandhi,8.14522710021636E+017,https://twitter.com/devjain1/status/814522710021636096,,
DilDesh,2016-12-29 22:54,0,0,@sanjaynirupam rahul gandhi ke khate me 2.50 lakh carod kaha se aaye chori upar se seena jori bhrastachari puri congres hai pic.twitter.com/59H827JJFH,,@sanjaynirupam,,8.14522456576823E+017,https://twitter.com/DilDesh/status/814522456576823296,,
Inc4people,2016-12-29 22:54,2,3,#27YearsOfSalmanKhanEra Subscribe to this YouTube channel RG Speaks Loaded with thrilling speeche of Rahul Gandhi https://www. youtube.com/channel/UCIYeK Ul03IAF4TysFwh0dpw …,,,#27YearsOfSalmanKhanEra,8.14522451325579E+017,https://twitter.com/Inc4people/status/814522451325579265,,
pradipkrmishra,2016-12-29 22:52,0,0,@nsui @JhaSanjay why rahul gandhi didn't demanded this during tenure of his government,,@nsui @JhaSanjay,,8.1452200874247E+017,https://twitter.com/pradipkrmishra/status/814522008742469632,,
Inc4people,2016-12-29 22:51,2,3,#PartyTohBantiHai Subscribe to this YouTube channel ' RG Speaks ' Loaded with thrilling speeches of Rahul Gandhi https://www. youtube.com/channel/UCIYeK Ul03IAF4TysFwh0dpw …,,,#PartyTohBantiHai,8.14521739963171E+017,https://twitter.com/Inc4people/status/814521739963170818,,
Inc4people,2016-12-29 22:51,2,3,#CashKiAadatBadlo Subscribe to this YouTube channel ' RG Speaks ' Loaded with thrilling speeches of Rahul Gandhi https://www. youtube.com/channel/UCIYeK Ul03IAF4TysFwh0dpw …,,,#CashKiAadatBadlo,8.14521613232329E+017,https://twitter.com/Inc4people/status/814521613232328704,,
Inc4people,2016-12-29 22:50,2,3,#NamoBestPMOfIndia Subscribe to this YouTube channel ' RG Speaks ' Loaded with thrilling speeches of Rahul Gandhi https://www. youtube.com/channel/UCIYeK Ul03IAF4TysFwh0dpw …,,,#NamoBestPMOfIndia,8.14521364757549E+017,https://twitter.com/Inc4people/status/814521364757549057,,
Abhilash_Amale,2016-12-29 22:48,0,0,@myvotetoday Rahul Gandhi ?,,@myvotetoday,,8.14521012071047E+017,https://twitter.com/Abhilash_Amale/status/814521012071047168,,
ReianSpeaks,2016-12-29 22:47,0,0,Politicians like #RahulGandhi #ArvindKejriwal #Mamtabenerjee #mayawati #LalooYadav #SoniaGandhi wl nt 4gt 2016 & #DeMonetisation in hurry!,,,#RahulGandhi #ArvindKejriwal #Mamtabenerjee #mayawati #LalooYadav #SoniaGandhi #DeMonetisation,8.1452081398666E+017,https://twitter.com/ReianSpeaks/status/814520813986660352,,
Inc4people,2016-12-29 22:47,2,3,"#NamoBestPMOfIndia Rahul Gandhi speech on RSS ideologue 'Savarkar' , he kicked BJP on their butt Must watch https:// youtu.be/EJ1IkGvmdSc",,,#NamoBestPMOfIndia,8.14520742662566E+017,https://twitter.com/Inc4people/status/814520742662565888,,
RamaPeriasamy,2016-12-29 22:47,0,0,Social Humour: Funniest tweets on Rahul Gandhi in 2016 http:// toi.in/04AkrZ/a18cg via @timesofindia,,@timesofindia,,8.14520632939409E+017,https://twitter.com/RamaPeriasamy/status/814520632939409408,,
Inc4people,2016-12-29 22:47,2,3,#NamoBestPMOfIndia Rahul Gandhi speech on BJP scam. He exposed 2 ministers in BJP having black money. Must Watch https:// youtu.be/srzdi9ImzkM,,,#NamoBestPMOfIndia,8.1452063269625E+017,https://twitter.com/Inc4people/status/814520632696250370,,
Prasad40827798,2016-12-29 22:46,0,1,Rahul Gandhi in Baran Rajasthan with aggressive speech http:// ln.is/www.youtube.co m/kzGdM … via @YouTube,,@YouTube,,8.14520604682494E+017,https://twitter.com/Prasad40827798/status/814520604682493952,,
_nareshsuthar,2016-12-29 22:46,0,0,@laluprasadrjd @SachinPilot Rahul Gandhi,,@laluprasadrjd @SachinPilot,,8.1452044895207E+017,https://twitter.com/_nareshsuthar/status/814520448952070145,,
ramchandani2000,2016-12-29 22:46,0,0,which court gave bail to #RahulGandhi ?,,,#RahulGandhi,8.14520402571592E+017,https://twitter.com/ramchandani2000/status/814520402571591680,,
Inc4people,2016-12-29 22:45,2,3,We need our jallikkattu Rahul Gandhi aggressive speech at massive Rajasthan rally Exposed reality of DeMoneytistn https:// youtu.be/dSGKgBerCvc,,,,8.14520254093259E+017,https://twitter.com/Inc4people/status/814520254093258752,,
nihilist_soul,2016-12-29 22:44,0,0,"@madversity 90% of currency already came in;no scope for ""windfall"" now! for first time thr is scary prospect of Rahul Gandhi being right! pic.twitter.com/I8tfQBtdhU",,@madversity,,8.14519859170132E+017,https://twitter.com/nihilist_soul/status/814519859170131968,,
Inc4people,2016-12-29 22:43,2,3,#NoteBandiVerdict Rahul Gandhi aggressive speech at massive Rajasthan rally He exposed reality of DeMoneytisatn https:// youtu.be/dSGKgBerCvc,,,#NoteBandiVerdict,8.14519771408503E+017,https://twitter.com/Inc4people/status/814519771408502784,,
Inc4people,2016-12-29 22:42,2,3,#പച്ചമാങ്ങ Rahul Gandhi aggressive speech at massive rally in Rajasthan He exposed reality of De'Money'tisation https:// youtu.be/dSGKgBerCvc,,,#,8.14519538817597E+017,https://twitter.com/Inc4people/status/814519538817597440,,
Inc4people,2016-12-29 22:42,2,3,#RGDemands Rahul Gandhi aggressive speech at massive rally in Rajasthan He exposed reality of De'Money'tisation https:// youtu.be/dSGKgBerCvc,,,#RGDemands,8.14519373599822E+017,https://twitter.com/Inc4people/status/814519373599821825,,
pvbabji,2016-12-29 22:38,0,0,Five Rahul Gandhi gaffes of 2016 http:// economictimes.indiatimes.com/news/politics- and-nation/rahul-gandhi-gaffes/articleshow/56179548.cms … via @economictimes,,@economictimes,,8.14518364861321E+017,https://twitter.com/pvbabji/status/814518364861321216,,
mehbob_sultan,2016-12-29 22:37,0,0,So nice Rahul Gandhi ji we are proud of you,,,,8.14518156630888E+017,https://twitter.com/mehbob_sultan/status/814518156630888449,,
pvbabji,2016-12-29 22:35,0,0,Rahul Gandhi fails a test of leadership http:// economictimes.indiatimes.com/news/politics- and-nation/et-edit-rahul-gandhi-fails-a-test-of-leadership/articleshow/56129598.cms … via @economictimes,,@economictimes,,8.14517707597038E+017,https://twitter.com/pvbabji/status/814517707597037568,,
rajnikanttiwa10,2016-12-29 22:35,1,1,Sh. Rahul Gandhi asked 5 questions on behalf of the people of this country.We demand PM to answer & immediately break his silence. #RGDemands,,,#RGDemands,8.14517697467839E+017,https://twitter.com/rajnikanttiwa10/status/814517697467838464,,
SherESharma,2016-12-29 22:34,38,25,Only a person like Rahul Gandhi Ji & party like Congress can think about the backward sections of the society Here are the #RGDemands . @nsui pic.twitter.com/WNIs9YZ0uP,,@nsui,#RGDemands,8.14517384501334E+017,https://twitter.com/SherESharma/status/814517384501334016,,
ShivamNawani,2016-12-29 22:34,0,0,Me after every Rahul Gandhi speech ...... @PMOIndia @narendramodi @OfficeOfRG @BJP4India pic.twitter.com/qfBxJBTs35,,@PMOIndia @narendramodi @OfficeOfRG @BJP4India,,8.14517349411799E+017,https://twitter.com/ShivamNawani/status/814517349411799040,,
kathiyawadibapu,2016-12-29 22:32,3,1,Left hand side wala Rahul Gandhi jaisa lag raha hai https:// twitter.com/Ind_Arya/statu s/814503026895552512 …,,,,8.14516997337842E+017,https://twitter.com/kathiyawadibapu/status/814516997337841664,,
WeFeedViral,2016-12-29 22:30,0,0,Demonetization Was An “Economic Loot” Accuses Rahul Gandhi #pizzagate2 http:// wefeedviral.com/?p=12804 pic.twitter.com/AF4Vzl0Z7S,,,#pizzagate2,8.14516532432802E+017,https://twitter.com/WeFeedViral/status/814516532432801793,,
activator_n,2016-12-29 22:29,1,1,Social Humour: Funniest tweets on Rahul Gandhi in 2016 http:// toi.in/04AkrZ/a18cg via @timesofindia,,@timesofindia,,8.14516162381763E+017,https://twitter.com/activator_n/status/814516162381762560,,
NSUIDelhi,2016-12-29 22:25,58,39,Sh. Rahul Gandhi asked 5 questions on behalf of the people of this country.We demand PM to answer & immediately break his silence. #RGDemands,,,#RGDemands,8.14515161637605E+017,https://twitter.com/NSUIDelhi/status/814515161637605376,,
Sshankara,2016-12-29 22:25,0,1,"@sureshnakhua You should have provided them with one, which if washed says Rahul Gandhi Pappu hain!",,@sureshnakhua,,8.14515151558812E+017,https://twitter.com/Sshankara/status/814515151558811652,,
200Nagesh,2016-12-29 22:24,0,1,@yadavakhilesh @WithCongress @rahulgandhi @ndtv राहुल और अखिलेश यादव अच्छा लड़के और मायावती अच्छा लडकी ।। उत्तर प्रदेश मे पैमाना बदल गया ।,,@yadavakhilesh @WithCongress @rahulgandhi @ndtv,,8.14514932662358E+017,https://twitter.com/200Nagesh/status/814514932662358016,,
Prasanna_Speaks,2016-12-29 22:22,0,0,Rahul Gandhi Blames Congress Party’s UP Chief Ministerial Face Sheila Dixit in Sahara Diaries http:// ln.is/postcard.news/ FytjC …,,,,8.14514443996504E+017,https://twitter.com/Prasanna_Speaks/status/814514443996504064,,
Vamsee9002,2016-12-29 22:21,1,0,It's a typo. It's 2019* not 2017 (*after Rahul Gandhi is voted to power) https:// twitter.com/Sai_swaroopa/s tatus/814513563687526400 …,,,,8.1451409128484E+017,https://twitter.com/Vamsee9002/status/814514091284840448,,
sandalwood1990,2016-12-29 22:19,0,0,"Twitterati goes to town captioning this Rahul Gandhi , Mamata Banerjee photo and it's hilarious!... https://www. newswallet.co/twitterati_goe s_to_town_captioning_this_rahul_gandhi__mamata_banerjee_photo_and_it_s_hilarious_-2016273231228 …",,,,8.14513584289903E+017,https://twitter.com/sandalwood1990/status/814513584289902592,,
JaiGupte,2016-12-29 22:19,0,0,"1st Rahul Gandhi 's ""bhukamp"," now ""big bang"" of Modi.Problem is that for the common person"," all this stinks of a phuski bomb. #DeMonetisation""",,,#DeMonetisation,8.14513573200363E+017,https://twitter.com/JaiGupte/status/814513573200363520
vingoel00,2016-12-29 22:15,4,4,@rishibagree @priyankac19 congress culture from beginning with Chacha Nehru to Sushil Sharma to ND Tiwari to Rahul Gandhi full of womanizer,,@rishibagree @priyankac19,,8.14512741151031E+017,https://twitter.com/vingoel00/status/814512741151031296,,
RakeshP3d,2016-12-29 22:14,0,0,I liked a @YouTube video http:// youtu.be/O2Y-eTCahRE?a Watch Angry Smriti Irani Vs Dumb Rahul Gandhi Speech in Lok Sabha | Hatt's Off,,@YouTube,,8.14512388414308E+017,https://twitter.com/RakeshP3d/status/814512388414308352,,
palakkadpattr,2016-12-29 22:11,0,1,"@Ateendriyo Matt Damon's on Mars, Rahul Gandhi 's on Jupiter, the rocket's on Saturn, but the joke's on Uranus @aliceonaroll",,@Ateendriyo @aliceonaroll,,8.14511729694511E+017,https://twitter.com/palakkadpattr/status/814511729694511104,,
